timestamp(s),heart_rate(bpm)
2015-03-22 1:44,140
2015-03-22 1:44,141
2015-03-22 1:44,141
2015-03-22 1:44,143
2015-03-22 1:44,143
2015-03-22 1:44,145
2015-03-22 1:44,146
2015-03-22 1:44,146
2015-03-22 1:44,147
2015-03-22 1:44,147
2015-03-22 1:44,147
2015-03-22 1:44,147
2015-03-22 1:44,147
2015-03-22 1:44,147
2015-03-22 1:44,148
2015-03-22 1:44,148
2015-03-22 1:44,148
2015-03-22 1:44,148
2015-03-22 1:44,148
2015-03-22 1:44,148
2015-03-22 1:44,148
2015-03-22 1:44,147
2015-03-22 1:44,148
2015-03-22 1:44,148
2015-03-22 1:44,148
2015-03-22 1:44,148
2015-03-22 1:44,148
2015-03-22 1:44,147
2015-03-22 1:44,147
2015-03-22 1:44,146
2015-03-22 1:44,146
2015-03-22 1:44,145
2015-03-22 1:44,145
2015-03-22 1:44,145
2015-03-22 1:44,145
2015-03-22 1:44,146
2015-03-22 1:44,146
2015-03-22 1:44,146
2015-03-22 1:44,146
2015-03-22 1:44,146
2015-03-22 1:44,146
2015-03-22 1:44,146
2015-03-22 1:44,146
2015-03-22 1:44,146
2015-03-22 1:44,146
2015-03-22 1:44,146
2015-03-22 1:44,147
2015-03-22 1:44,148
2015-03-22 1:44,148
2015-03-22 1:44,149
2015-03-22 1:44,150
2015-03-22 1:44,151
2015-03-22 1:44,152
2015-03-22 1:44,153
2015-03-22 1:44,154
2015-03-22 1:44,154
2015-03-22 1:44,155
2015-03-22 1:44,155
2015-03-22 1:45,155
2015-03-22 1:45,156
2015-03-22 1:45,156
2015-03-22 1:45,156
2015-03-22 1:45,156
2015-03-22 1:45,156
2015-03-22 1:45,156
2015-03-22 1:45,156
2015-03-22 1:45,156
2015-03-22 1:45,156
2015-03-22 1:45,155
2015-03-22 1:45,154
2015-03-22 1:45,153
2015-03-22 1:45,152
2015-03-22 1:45,151
2015-03-22 1:45,150
2015-03-22 1:45,150
2015-03-22 1:45,150
2015-03-22 1:45,149
2015-03-22 1:45,148
2015-03-22 1:45,147
2015-03-22 1:45,147
2015-03-22 1:45,146
2015-03-22 1:45,146
2015-03-22 1:45,146
2015-03-22 1:45,145
2015-03-22 1:45,146
2015-03-22 1:45,145
2015-03-22 1:45,145
2015-03-22 1:45,145
2015-03-22 1:45,144
2015-03-22 1:45,144
2015-03-22 1:45,143
2015-03-22 1:45,143
2015-03-22 1:45,143
2015-03-22 1:45,142
2015-03-22 1:45,142
2015-03-22 1:45,142
2015-03-22 1:45,142
2015-03-22 1:45,142
2015-03-22 1:45,143
2015-03-22 1:45,143
2015-03-22 1:45,144
2015-03-22 1:45,145
2015-03-22 1:45,145
2015-03-22 1:45,146
2015-03-22 1:45,145
2015-03-22 1:45,146
2015-03-22 1:45,146
2015-03-22 1:45,146
2015-03-22 1:45,147
2015-03-22 1:45,147
2015-03-22 1:45,147
2015-03-22 1:45,147
2015-03-22 1:45,147
2015-03-22 1:45,147
2015-03-22 1:45,146
2015-03-22 1:45,146
2015-03-22 1:45,146
2015-03-22 1:45,146
2015-03-22 1:46,146
2015-03-22 1:46,146
2015-03-22 1:46,146
2015-03-22 1:46,146
2015-03-22 1:46,147
2015-03-22 1:46,147
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,148
2015-03-22 1:46,148
2015-03-22 1:46,148
2015-03-22 1:46,148
2015-03-22 1:46,148
2015-03-22 1:46,148
2015-03-22 1:46,148
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,149
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:46,150
2015-03-22 1:47,150
2015-03-22 1:47,150
2015-03-22 1:47,151
2015-03-22 1:47,151
2015-03-22 1:47,150
2015-03-22 1:47,151
2015-03-22 1:47,150
2015-03-22 1:47,150
2015-03-22 1:47,150
2015-03-22 1:47,150
2015-03-22 1:47,149
2015-03-22 1:47,149
2015-03-22 1:47,149
2015-03-22 1:47,149
2015-03-22 1:47,149
2015-03-22 1:47,149
2015-03-22 1:47,148
2015-03-22 1:47,149
2015-03-22 1:47,149
2015-03-22 1:47,149
2015-03-22 1:47,150
2015-03-22 1:47,149
2015-03-22 1:47,150
2015-03-22 1:47,150
2015-03-22 1:47,150
2015-03-22 1:47,150
2015-03-22 1:47,150
2015-03-22 1:47,150
2015-03-22 1:47,151
2015-03-22 1:47,151
2015-03-22 1:47,151
2015-03-22 1:47,151
2015-03-22 1:47,151
2015-03-22 1:47,151
2015-03-22 1:47,152
2015-03-22 1:47,152
2015-03-22 1:47,153
2015-03-22 1:47,154
2015-03-22 1:47,155
2015-03-22 1:47,155
2015-03-22 1:47,155
2015-03-22 1:47,155
2015-03-22 1:47,155
2015-03-22 1:47,155
2015-03-22 1:47,155
2015-03-22 1:47,155
2015-03-22 1:47,155
2015-03-22 1:47,155
2015-03-22 1:47,156
2015-03-22 1:47,155
2015-03-22 1:47,155
2015-03-22 1:47,156
2015-03-22 1:47,156
2015-03-22 1:47,156
2015-03-22 1:47,156
2015-03-22 1:47,155
2015-03-22 1:47,155
2015-03-22 1:47,155
2015-03-22 1:47,154
2015-03-22 1:47,154
2015-03-22 1:48,154
2015-03-22 1:48,154
2015-03-22 1:48,153
2015-03-22 1:48,154
2015-03-22 1:48,154
2015-03-22 1:48,154
2015-03-22 1:48,154
2015-03-22 1:48,154
2015-03-22 1:48,154
2015-03-22 1:48,154
2015-03-22 1:48,153
2015-03-22 1:48,153
2015-03-22 1:48,152
2015-03-22 1:48,152
2015-03-22 1:48,152
2015-03-22 1:48,152
2015-03-22 1:48,152
2015-03-22 1:48,152
2015-03-22 1:48,151
2015-03-22 1:48,151
2015-03-22 1:48,151
2015-03-22 1:48,151
2015-03-22 1:48,150
2015-03-22 1:48,150
2015-03-22 1:48,150
2015-03-22 1:48,149
2015-03-22 1:48,148
2015-03-22 1:48,148
2015-03-22 1:48,147
2015-03-22 1:48,147
2015-03-22 1:48,147
2015-03-22 1:48,147
2015-03-22 1:48,147
2015-03-22 1:48,147
2015-03-22 1:48,146
2015-03-22 1:48,146
2015-03-22 1:48,145
2015-03-22 1:48,144
2015-03-22 1:48,144
2015-03-22 1:48,143
2015-03-22 1:48,143
2015-03-22 1:48,143
2015-03-22 1:48,142
2015-03-22 1:48,142
2015-03-22 1:48,140
2015-03-22 1:48,140
2015-03-22 1:48,140
2015-03-22 1:48,139
2015-03-22 1:48,139
2015-03-22 1:48,138
2015-03-22 1:48,138
2015-03-22 1:48,138
2015-03-22 1:48,138
2015-03-22 1:48,138
2015-03-22 1:48,138
2015-03-22 1:48,138
2015-03-22 1:48,138
2015-03-22 1:48,138
2015-03-22 1:48,138
2015-03-22 1:48,138
2015-03-22 1:49,138
2015-03-22 1:49,138
2015-03-22 1:49,138
2015-03-22 1:49,138
2015-03-22 1:49,138
2015-03-22 1:49,137
2015-03-22 1:49,138
2015-03-22 1:49,138
2015-03-22 1:49,138
2015-03-22 1:49,138
2015-03-22 1:49,138
2015-03-22 1:49,139
2015-03-22 1:49,139
2015-03-22 1:49,140
2015-03-22 1:49,141
2015-03-22 1:49,142
2015-03-22 1:49,144
2015-03-22 1:49,146
2015-03-22 1:49,147
2015-03-22 1:49,149
2015-03-22 1:49,151
2015-03-22 1:49,152
2015-03-22 1:49,153
2015-03-22 1:49,153
2015-03-22 1:49,154
2015-03-22 1:49,154
2015-03-22 1:49,155
2015-03-22 1:49,155
2015-03-22 1:49,156
2015-03-22 1:49,156
2015-03-22 1:49,156
2015-03-22 1:49,156
2015-03-22 1:49,156
2015-03-22 1:49,157
2015-03-22 1:49,157
2015-03-22 1:49,158
2015-03-22 1:49,158
2015-03-22 1:49,158
2015-03-22 1:49,158
2015-03-22 1:49,159
2015-03-22 1:49,159
2015-03-22 1:49,159
2015-03-22 1:49,159
2015-03-22 1:49,159
2015-03-22 1:49,159
2015-03-22 1:49,159
2015-03-22 1:49,159
2015-03-22 1:49,159
2015-03-22 1:49,159
2015-03-22 1:49,159
2015-03-22 1:49,159
2015-03-22 1:49,159
2015-03-22 1:49,159
2015-03-22 1:49,159
2015-03-22 1:49,159
2015-03-22 1:49,158
2015-03-22 1:49,158
2015-03-22 1:49,157
2015-03-22 1:49,157
2015-03-22 1:49,157
2015-03-22 1:50,156
2015-03-22 1:50,156
2015-03-22 1:50,155
2015-03-22 1:50,155
2015-03-22 1:50,154
2015-03-22 1:50,154
2015-03-22 1:50,153
2015-03-22 1:50,153
2015-03-22 1:50,152
2015-03-22 1:50,151
2015-03-22 1:50,151
2015-03-22 1:50,150
2015-03-22 1:50,150
2015-03-22 1:50,149
2015-03-22 1:50,149
2015-03-22 1:50,149
2015-03-22 1:50,148
2015-03-22 1:50,148
2015-03-22 1:50,147
2015-03-22 1:50,147
2015-03-22 1:50,146
2015-03-22 1:50,146
2015-03-22 1:50,145
2015-03-22 1:50,145
2015-03-22 1:50,145
2015-03-22 1:50,144
2015-03-22 1:50,145
2015-03-22 1:50,144
2015-03-22 1:50,144
2015-03-22 1:50,144
2015-03-22 1:50,143
2015-03-22 1:50,143
2015-03-22 1:50,143
2015-03-22 1:50,142
2015-03-22 1:50,142
2015-03-22 1:50,142
2015-03-22 1:50,142
2015-03-22 1:50,141
2015-03-22 1:50,141
2015-03-22 1:50,140
2015-03-22 1:50,140
2015-03-22 1:50,141
2015-03-22 1:50,140
2015-03-22 1:50,140
2015-03-22 1:50,141
2015-03-22 1:50,141
2015-03-22 1:50,141
2015-03-22 1:50,140
2015-03-22 1:50,140
2015-03-22 1:50,140
2015-03-22 1:50,140
2015-03-22 1:50,140
2015-03-22 1:50,140
2015-03-22 1:50,140
2015-03-22 1:50,141
2015-03-22 1:50,141
2015-03-22 1:50,141
2015-03-22 1:50,142
2015-03-22 1:50,142
2015-03-22 1:50,142
2015-03-22 1:51,143
2015-03-22 1:51,143
2015-03-22 1:51,143
2015-03-22 1:51,143
2015-03-22 1:51,143
2015-03-22 1:51,143
2015-03-22 1:51,142
2015-03-22 1:51,142
2015-03-22 1:51,141
2015-03-22 1:51,141
2015-03-22 1:51,140
2015-03-22 1:51,140
2015-03-22 1:51,139
2015-03-22 1:51,139
2015-03-22 1:51,139
2015-03-22 1:51,139
2015-03-22 1:51,139
2015-03-22 1:51,139
2015-03-22 1:51,139
2015-03-22 1:51,139
2015-03-22 1:51,139
2015-03-22 1:51,138
2015-03-22 1:51,137
2015-03-22 1:51,137
2015-03-22 1:51,137
2015-03-22 1:51,137
2015-03-22 1:51,137
2015-03-22 1:51,137
2015-03-22 1:51,137
2015-03-22 1:51,137
2015-03-22 1:51,138
2015-03-22 1:51,138
2015-03-22 1:51,138
2015-03-22 1:51,138
2015-03-22 1:51,139
2015-03-22 1:51,140
2015-03-22 1:51,141
2015-03-22 1:51,142
2015-03-22 1:51,143
2015-03-22 1:51,144
2015-03-22 1:51,145
2015-03-22 1:51,146
2015-03-22 1:51,147
2015-03-22 1:51,148
2015-03-22 1:51,148
2015-03-22 1:51,149
2015-03-22 1:51,149
2015-03-22 1:51,150
2015-03-22 1:51,149
2015-03-22 1:51,149
2015-03-22 1:51,149
2015-03-22 1:51,149
2015-03-22 1:51,149
2015-03-22 1:51,149
2015-03-22 1:51,149
2015-03-22 1:51,149
2015-03-22 1:51,149
2015-03-22 1:51,148
2015-03-22 1:51,148
2015-03-22 1:51,148
2015-03-22 1:52,147
2015-03-22 1:52,147
2015-03-22 1:52,147
2015-03-22 1:52,148
2015-03-22 1:52,147
2015-03-22 1:52,147
2015-03-22 1:52,144
2015-03-22 1:52,144
2015-03-22 1:52,142
2015-03-22 1:52,141
2015-03-22 1:52,141
2015-03-22 1:52,140
2015-03-22 1:52,140
2015-03-22 1:52,141
2015-03-22 1:52,141
2015-03-22 1:52,141
2015-03-22 1:52,142
2015-03-22 1:52,143
2015-03-22 1:52,144
2015-03-22 1:52,145
2015-03-22 1:52,145
2015-03-22 1:52,146
2015-03-22 1:52,146
2015-03-22 1:52,146
2015-03-22 1:52,147
2015-03-22 1:52,147
2015-03-22 1:52,148
2015-03-22 1:52,148
2015-03-22 1:52,149
2015-03-22 1:52,149
2015-03-22 1:52,149
2015-03-22 1:52,150
2015-03-22 1:52,150
2015-03-22 1:52,151
2015-03-22 1:52,151
2015-03-22 1:52,151
2015-03-22 1:52,151
2015-03-22 1:52,151
2015-03-22 1:52,151
2015-03-22 1:52,151
2015-03-22 1:52,151
2015-03-22 1:52,151
2015-03-22 1:52,151
2015-03-22 1:52,152
